S.No,Province/State,Country,Date,Confirmed,Deaths,Recovered
4840,,Croatia,09-02-2020,0,0,0
4841,,Diamond Princess,09-02-2020,64,0,0
4842,,Cuba,09-02-2020,0,0,0
4843,,Cyprus,09-02-2020,0,0,0
4844,,Czechia,09-02-2020,0,0,0
4845,Faroe Islands,Denmark,09-02-2020,0,0,0
4846,Greenland,Denmark,09-02-2020,0,0,0
4847,,Denmark,09-02-2020,0,0,0
4848,,Djibouti,09-02-2020,0,0,0
4849,,Dominican Republic,09-02-2020,0,0,0
4850,,Ecuador,09-02-2020,0,0,0
4851,,Egypt,09-02-2020,0,0,0
4852,,El Salvador,09-02-2020,0,0,0
4853,,Equatorial Guinea,09-02-2020,0,0,0
4854,,Eritrea,09-02-2020,0,0,0
4855,,Estonia,09-02-2020,0,0,0
4856,,Eswatini,09-02-2020,0,0,0
4857,,Ethiopia,09-02-2020,0,0,0
4858,,Fiji,09-02-2020,0,0,0
4859,,Finland,09-02-2020,1,0,0
4860,French Guiana,France,09-02-2020,0,0,0
4861,French Polynesia,France,09-02-2020,0,0,0
4862,Guadeloupe,France,09-02-2020,0,0,0
4863,Mayotte,France,09-02-2020,0,0,0
4864,New Caledonia,France,09-02-2020,0,0,0
4865,Reunion,France,09-02-2020,0,0,0
4866,Saint Barthelemy,France,09-02-2020,0,0,0
4867,St Martin,France,09-02-2020,0,0,0
4868,Martinique,France,09-02-2020,0,0,0
4869,,France,09-02-2020,11,0,0
4870,,Gabon,09-02-2020,0,0,0
4871,,Gambia,09-02-2020,0,0,0
4872,,Georgia,09-02-2020,0,0,0
4873,,Germany,09-02-2020,14,0,0
4874,,Ghana,09-02-2020,0,0,0
4875,,Greece,09-02-2020,0,0,0
4876,,Guatemala,09-02-2020,0,0,0
4877,,Guinea,09-02-2020,0,0,0
4878,,Guyana,09-02-2020,0,0,0
4879,,Haiti,09-02-2020,0,0,0
4880,,Holy See,09-02-2020,0,0,0
4881,,Honduras,09-02-2020,0,0,0
4882,,Hungary,09-02-2020,0,0,0
4883,,Iceland,09-02-2020,0,0,0
4884,,India,09-02-2020,3,0,0
4885,,Indonesia,09-02-2020,0,0,0
4886,,Iran,09-02-2020,0,0,0
4887,,Iraq,09-02-2020,0,0,0
4888,,Ireland,09-02-2020,0,0,0
4889,,Israel,09-02-2020,0,0,0
4890,,Italy,09-02-2020,3,0,0
4891,,Jamaica,09-02-2020,0,0,0
4892,,Japan,09-02-2020,26,0,1
4893,,Jordan,09-02-2020,0,0,0
4894,,Kazakhstan,09-02-2020,0,0,0
4895,,Kenya,09-02-2020,0,0,0
4896,,South Korea,09-02-2020,25,0,3
4897,,Kuwait,09-02-2020,0,0,0
4898,,Kyrgyzstan,09-02-2020,0,0,0
4899,,Latvia,09-02-2020,0,0,0
4900,,Lebanon,09-02-2020,0,0,0
4901,,Liberia,09-02-2020,0,0,0
4902,,Liechtenstein,09-02-2020,0,0,0
4903,,Lithuania,09-02-2020,0,0,0
4904,,Luxembourg,09-02-2020,0,0,0
4905,,Madagascar,09-02-2020,0,0,0
4906,,Malaysia,09-02-2020,16,0,1
4907,,Maldives,09-02-2020,0,0,0
4908,,Malta,09-02-2020,0,0,0
4909,,Mauritania,09-02-2020,0,0,0
4910,,Mauritius,09-02-2020,0,0,0
4911,,Mexico,09-02-2020,0,0,0
4912,,Moldova,09-02-2020,0,0,0
4913,,Monaco,09-02-2020,0,0,0
4914,,Mongolia,09-02-2020,0,0,0
4915,,Montenegro,09-02-2020,0,0,0
4916,,Morocco,09-02-2020,0,0,0
4917,,Namibia,09-02-2020,0,0,0
4918,,Nepal,09-02-2020,1,0,0
4919,Aruba,Netherlands,09-02-2020,0,0,0
4920,Curacao,Netherlands,09-02-2020,0,0,0
4921,Sint Maarten,Netherlands,09-02-2020,0,0,0
4922,,Netherlands,09-02-2020,0,0,0
4923,,New Zealand,09-02-2020,0,0,0
4924,,Nicaragua,09-02-2020,0,0,0
4925,,Niger,09-02-2020,0,0,0
4926,,Nigeria,09-02-2020,0,0,0
4927,,North Macedonia,09-02-2020,0,0,0
4928,,Norway,09-02-2020,0,0,0
4929,,Oman,09-02-2020,0,0,0
4930,,Pakistan,09-02-2020,0,0,0
4931,,Panama,09-02-2020,0,0,0
4932,,Papua New Guinea,09-02-2020,0,0,0
4933,,Paraguay,09-02-2020,0,0,0
4934,,Peru,09-02-2020,0,0,0
4935,,Philippines,09-02-2020,3,1,0
4936,,Poland,09-02-2020,0,0,0
4937,,Portugal,09-02-2020,0,0,0
4938,,Qatar,09-02-2020,0,0,0
4939,,Romania,09-02-2020,0,0,0
4940,,Russia,09-02-2020,2,0,0
4941,,Rwanda,09-02-2020,0,0,0
4942,,Saint Lucia,09-02-2020,0,0,0
4943,,Saint Vincent and the Grenadines,09-02-2020,0,0,0
4944,,San Marino,09-02-2020,0,0,0
4945,,Saudi Arabia,09-02-2020,0,0,0
4946,,Senegal,09-02-2020,0,0,0
4947,,Serbia,09-02-2020,0,0,0
4948,,Seychelles,09-02-2020,0,0,0
4949,,Singapore,09-02-2020,40,0,2
4950,,Slovakia,09-02-2020,0,0,0
4951,,Slovenia,09-02-2020,0,0,0
4952,,Somalia,09-02-2020,0,0,0
4953,,South Africa,09-02-2020,0,0,0
4954,,Spain,09-02-2020,2,0,0
4955,,Sri Lanka,09-02-2020,1,0,1
4956,,Sudan,09-02-2020,0,0,0
4957,,Suriname,09-02-2020,0,0,0
4958,,Sweden,09-02-2020,1,0,0
4959,,Switzerland,09-02-2020,0,0,0
4960,,Taiwan*,09-02-2020,18,0,1
4961,,Tanzania,09-02-2020,0,0,0
4962,,Thailand,09-02-2020,32,0,10
4963,,Togo,09-02-2020,0,0,0
4964,,Trinidad and Tobago,09-02-2020,0,0,0
4965,,Tunisia,09-02-2020,0,0,0
4966,,Turkey,09-02-2020,0,0,0
4967,,Uganda,09-02-2020,0,0,0
4968,,Ukraine,09-02-2020,0,0,0
4969,,United Arab Emirates,09-02-2020,7,0,0
4970,Bermuda,United Kingdom,09-02-2020,0,0,0
4971,Cayman Islands,United Kingdom,09-02-2020,0,0,0
4972,Channel Islands,United Kingdom,09-02-2020,0,0,0
4973,Gibraltar,United Kingdom,09-02-2020,0,0,0
4974,Isle of Man,United Kingdom,09-02-2020,0,0,0
4975,Montserrat,United Kingdom,09-02-2020,0,0,0
4976,,United Kingdom,09-02-2020,3,0,0
4977,,Uruguay,09-02-2020,0,0,0
4978,,US,09-02-2020,11,0,3
4979,,Uzbekistan,09-02-2020,0,0,0
4980,,Venezuela,09-02-2020,0,0,0
4981,,Vietnam,09-02-2020,13,0,1
4982,,Zambia,09-02-2020,0,0,0
4983,,Zimbabwe,09-02-2020,0,0,0
4984,Diamond Princess,Canada,09-02-2020,0,0,0
4985,,Dominica,09-02-2020,0,0,0
4986,,Grenada,09-02-2020,0,0,0
4987,,Mozambique,09-02-2020,0,0,0
4988,,Syria,09-02-2020,0,0,0
4989,,Timor-Leste,09-02-2020,0,0,0
4990,,Belize,09-02-2020,0,0,0
4991,,Laos,09-02-2020,0,0,0
4992,,Libya,09-02-2020,0,0,0
4993,,West Bank and Gaza,09-02-2020,0,0,0
4994,,Guinea-Bissau,09-02-2020,0,0,0
4995,,Mali,09-02-2020,0,0,0
4996,,Saint Kitts and Nevis,09-02-2020,0,0,0
4997,Northwest Territories,Canada,09-02-2020,0,0,0
4998,Yukon,Canada,09-02-2020,0,0,0
4999,,Kosovo,09-02-2020,0,0,0
5000,,Burma,09-02-2020,0,0,0
5001,Anguilla,United Kingdom,09-02-2020,0,0,0
5002,British Virgin Islands,United Kingdom,09-02-2020,0,0,0
5003,Turks and Caicos Islands,United Kingdom,09-02-2020,0,0,0
5004,,MS Zaandam,09-02-2020,0,0,0
5005,,Botswana,09-02-2020,0,0,0
5006,,Burundi,09-02-2020,0,0,0
5007,,Sierra Leone,09-02-2020,0,0,0
5008,,Malawi,09-02-2020,0,0,0
5009,Falkland Islands (Malvinas),United Kingdom,09-02-2020,0,0,0
5010,Saint Pierre and Miquelon,France,09-02-2020,0,0,0
5011,,South Sudan,09-02-2020,0,0,0
5012,,Western Sahara,09-02-2020,0,0,0
5013,,Sao Tome and Principe,09-02-2020,0,0,0
5014,,Yemen,09-02-2020,0,0,0
5015,,Comoros,09-02-2020,0,0,0
5016,,Tajikistan,09-02-2020,0,0,0
5017,,Afghanistan,10-02-2020,0,0,0
5018,,Albania,10-02-2020,0,0,0
5019,,Algeria,10-02-2020,0,0,0
5020,,Andorra,10-02-2020,0,0,0
5021,,Angola,10-02-2020,0,0,0
5022,,Antigua and Barbuda,10-02-2020,0,0,0
5023,,Argentina,10-02-2020,0,0,0
5024,,Armenia,10-02-2020,0,0,0
5025,Australian Capital Territory,Australia,10-02-2020,0,0,0
5026,New South Wales,Australia,10-02-2020,4,0,2
5027,Northern Territory,Australia,10-02-2020,0,0,0
5028,Queensland,Australia,10-02-2020,5,0,0
5029,South Australia,Australia,10-02-2020,2,0,0
5030,Tasmania,Australia,10-02-2020,0,0,0
5031,Victoria,Australia,10-02-2020,4,0,0
5032,Western Australia,Australia,10-02-2020,0,0,0
5033,,Austria,10-02-2020,0,0,0
5034,,Azerbaijan,10-02-2020,0,0,0
5035,,Bahamas,10-02-2020,0,0,0
5036,,Bahrain,10-02-2020,0,0,0
5037,,Bangladesh,10-02-2020,0,0,0
5038,,Barbados,10-02-2020,0,0,0
5039,,Belarus,10-02-2020,0,0,0
5040,,Belgium,10-02-2020,1,0,0
5041,,Benin,10-02-2020,0,0,0
5042,,Bhutan,10-02-2020,0,0,0
5043,,Bolivia,10-02-2020,0,0,0
5044,,Bosnia and Herzegovina,10-02-2020,0,0,0
5045,,Brazil,10-02-2020,0,0,0
5046,,Brunei,10-02-2020,0,0,0
5047,,Bulgaria,10-02-2020,0,0,0
5048,,Burkina Faso,10-02-2020,0,0,0
5049,,Cabo Verde,10-02-2020,0,0,0
5050,,Cambodia,10-02-2020,1,0,0
5051,,Cameroon,10-02-2020,0,0,0
5052,Alberta,Canada,10-02-2020,0,0,0
5053,British Columbia,Canada,10-02-2020,4,0,0
5054,Grand Princess,Canada,10-02-2020,0,0,0
5055,Manitoba,Canada,10-02-2020,0,0,0
5056,New Brunswick,Canada,10-02-2020,0,0,0
5057,Newfoundland and Labrador,Canada,10-02-2020,0,0,0
5058,Nova Scotia,Canada,10-02-2020,0,0,0
5059,Ontario,Canada,10-02-2020,3,0,0
5060,Prince Edward Island,Canada,10-02-2020,0,0,0
5061,Quebec,Canada,10-02-2020,0,0,0
5062,Saskatchewan,Canada,10-02-2020,0,0,0
5063,,Central African Republic,10-02-2020,0,0,0
5064,,Chad,10-02-2020,0,0,0
5065,,Chile,10-02-2020,0,0,0
5066,Anhui,China,10-02-2020,830,3,88
5067,Beijing,China,10-02-2020,337,2,44
5068,Chongqing,China,10-02-2020,486,2,66
5069,Fujian,China,10-02-2020,261,0,39
5070,Gansu,China,10-02-2020,83,2,17
5071,Guangdong,China,10-02-2020,1159,1,167
5072,Guangxi,China,10-02-2020,210,1,24
5073,Guizhou,China,10-02-2020,109,1,10
5074,Hainan,China,10-02-2020,138,3,19
5075,Hebei,China,10-02-2020,218,2,41
5076,Heilongjiang,China,10-02-2020,331,7,30
5077,Henan,China,10-02-2020,1073,6,191
5078,Hong Kong,China,10-02-2020,38,1,0
5079,Hubei,China,10-02-2020,31728,974,2222
5080,Hunan,China,10-02-2020,879,1,208
5081,Inner Mongolia,China,10-02-2020,58,0,5
5082,Jiangsu,China,10-02-2020,492,0,81
5083,Jiangxi,China,10-02-2020,771,1,105
5084,Jilin,China,10-02-2020,80,1,13
5085,Liaoning,China,10-02-2020,108,0,13
5086,Macau,China,10-02-2020,10,0,1
5087,Ningxia,China,10-02-2020,49,0,13
5088,Qinghai,China,10-02-2020,18,0,3
5089,Shaanxi,China,10-02-2020,213,0,30
5090,Shandong,China,10-02-2020,466,1,66
5091,Shanghai,China,10-02-2020,299,1,48
5092,Shanxi,China,10-02-2020,119,0,25
5093,Sichuan,China,10-02-2020,405,1,80
5094,Tianjin,China,10-02-2020,95,1,8
5095,Tibet,China,10-02-2020,1,0,0
5096,Xinjiang,China,10-02-2020,49,0,0
5097,Yunnan,China,10-02-2020,149,0,19
5098,Zhejiang,China,10-02-2020,1092,0,242
5099,,Colombia,10-02-2020,0,0,0
5100,,Congo (Brazzaville),10-02-2020,0,0,0
5101,,Congo (Kinshasa),10-02-2020,0,0,0
5102,,Costa Rica,10-02-2020,0,0,0
5103,,Cote d'Ivoire,10-02-2020,0,0,0
5104,,Croatia,10-02-2020,0,0,0
5105,,Diamond Princess,10-02-2020,135,0,0
5106,,Cuba,10-02-2020,0,0,0
5107,,Cyprus,10-02-2020,0,0,0
5108,,Czechia,10-02-2020,0,0,0
5109,Faroe Islands,Denmark,10-02-2020,0,0,0
5110,Greenland,Denmark,10-02-2020,0,0,0
5111,,Denmark,10-02-2020,0,0,0
5112,,Djibouti,10-02-2020,0,0,0
5113,,Dominican Republic,10-02-2020,0,0,0
5114,,Ecuador,10-02-2020,0,0,0
5115,,Egypt,10-02-2020,0,0,0
5116,,El Salvador,10-02-2020,0,0,0
5117,,Equatorial Guinea,10-02-2020,0,0,0
5118,,Eritrea,10-02-2020,0,0,0
5119,,Estonia,10-02-2020,0,0,0
5120,,Eswatini,10-02-2020,0,0,0
5121,,Ethiopia,10-02-2020,0,0,0
5122,,Fiji,10-02-2020,0,0,0
5123,,Finland,10-02-2020,1,0,0
5124,French Guiana,France,10-02-2020,0,0,0
5125,French Polynesia,France,10-02-2020,0,0,0
5126,Guadeloupe,France,10-02-2020,0,0,0
5127,Mayotte,France,10-02-2020,0,0,0
5128,New Caledonia,France,10-02-2020,0,0,0
5129,Reunion,France,10-02-2020,0,0,0
5130,Saint Barthelemy,France,10-02-2020,0,0,0
5131,St Martin,France,10-02-2020,0,0,0
5132,Martinique,France,10-02-2020,0,0,0
5133,,France,10-02-2020,11,0,0
5134,,Gabon,10-02-2020,0,0,0
5135,,Gambia,10-02-2020,0,0,0
5136,,Georgia,10-02-2020,0,0,0
5137,,Germany,10-02-2020,14,0,0
5138,,Ghana,10-02-2020,0,0,0
5139,,Greece,10-02-2020,0,0,0
5140,,Guatemala,10-02-2020,0,0,0
5141,,Guinea,10-02-2020,0,0,0
5142,,Guyana,10-02-2020,0,0,0
5143,,Haiti,10-02-2020,0,0,0
5144,,Holy See,10-02-2020,0,0,0
5145,,Honduras,10-02-2020,0,0,0
5146,,Hungary,10-02-2020,0,0,0
5147,,Iceland,10-02-2020,0,0,0
5148,,India,10-02-2020,3,0,0
5149,,Indonesia,10-02-2020,0,0,0
5150,,Iran,10-02-2020,0,0,0
5151,,Iraq,10-02-2020,0,0,0
5152,,Ireland,10-02-2020,0,0,0
5153,,Israel,10-02-2020,0,0,0
5154,,Italy,10-02-2020,3,0,0
5155,,Jamaica,10-02-2020,0,0,0
5156,,Japan,10-02-2020,26,0,4
5157,,Jordan,10-02-2020,0,0,0
5158,,Kazakhstan,10-02-2020,0,0,0
5159,,Kenya,10-02-2020,0,0,0
5160,,South Korea,10-02-2020,27,0,3
5161,,Kuwait,10-02-2020,0,0,0
5162,,Kyrgyzstan,10-02-2020,0,0,0
5163,,Latvia,10-02-2020,0,0,0
5164,,Lebanon,10-02-2020,0,0,0
5165,,Liberia,10-02-2020,0,0,0
5166,,Liechtenstein,10-02-2020,0,0,0
5167,,Lithuania,10-02-2020,0,0,0
5168,,Luxembourg,10-02-2020,0,0,0
5169,,Madagascar,10-02-2020,0,0,0
5170,,Malaysia,10-02-2020,18,0,1
5171,,Maldives,10-02-2020,0,0,0
5172,,Malta,10-02-2020,0,0,0
5173,,Mauritania,10-02-2020,0,0,0
5174,,Mauritius,10-02-2020,0,0,0
5175,,Mexico,10-02-2020,0,0,0
5176,,Moldova,10-02-2020,0,0,0
5177,,Monaco,10-02-2020,0,0,0
5178,,Mongolia,10-02-2020,0,0,0
5179,,Montenegro,10-02-2020,0,0,0
5180,,Morocco,10-02-2020,0,0,0
5181,,Namibia,10-02-2020,0,0,0
5182,,Nepal,10-02-2020,1,0,0
5183,Aruba,Netherlands,10-02-2020,0,0,0
5184,Curacao,Netherlands,10-02-2020,0,0,0
5185,Sint Maarten,Netherlands,10-02-2020,0,0,0
5186,,Netherlands,10-02-2020,0,0,0
5187,,New Zealand,10-02-2020,0,0,0
5188,,Nicaragua,10-02-2020,0,0,0
5189,,Niger,10-02-2020,0,0,0
5190,,Nigeria,10-02-2020,0,0,0
5191,,North Macedonia,10-02-2020,0,0,0
5192,,Norway,10-02-2020,0,0,0
5193,,Oman,10-02-2020,0,0,0
5194,,Pakistan,10-02-2020,0,0,0
5195,,Panama,10-02-2020,0,0,0
5196,,Papua New Guinea,10-02-2020,0,0,0
5197,,Paraguay,10-02-2020,0,0,0
5198,,Peru,10-02-2020,0,0,0
5199,,Philippines,10-02-2020,3,1,0
5200,,Poland,10-02-2020,0,0,0
5201,,Portugal,10-02-2020,0,0,0
5202,,Qatar,10-02-2020,0,0,0
5203,,Romania,10-02-2020,0,0,0
5204,,Russia,10-02-2020,2,0,0
5205,,Rwanda,10-02-2020,0,0,0
5206,,Saint Lucia,10-02-2020,0,0,0
5207,,Saint Vincent and the Grenadines,10-02-2020,0,0,0
5208,,San Marino,10-02-2020,0,0,0
5209,,Saudi Arabia,10-02-2020,0,0,0
5210,,Senegal,10-02-2020,0,0,0
5211,,Serbia,10-02-2020,0,0,0
5212,,Seychelles,10-02-2020,0,0,0
5213,,Singapore,10-02-2020,45,0,2
5214,,Slovakia,10-02-2020,0,0,0
5215,,Slovenia,10-02-2020,0,0,0
5216,,Somalia,10-02-2020,0,0,0
5217,,South Africa,10-02-2020,0,0,0
5218,,Spain,10-02-2020,2,0,0
5219,,Sri Lanka,10-02-2020,1,0,1
5220,,Sudan,10-02-2020,0,0,0
5221,,Suriname,10-02-2020,0,0,0
5222,,Sweden,10-02-2020,1,0,0
5223,,Switzerland,10-02-2020,0,0,0
5224,,Taiwan*,10-02-2020,18,0,1
5225,,Tanzania,10-02-2020,0,0,0
5226,,Thailand,10-02-2020,32,0,10
5227,,Togo,10-02-2020,0,0,0
5228,,Trinidad and Tobago,10-02-2020,0,0,0
5229,,Tunisia,10-02-2020,0,0,0
5230,,Turkey,10-02-2020,0,0,0
5231,,Uganda,10-02-2020,0,0,0
5232,,Ukraine,10-02-2020,0,0,0
5233,,United Arab Emirates,10-02-2020,8,0,0
5234,Bermuda,United Kingdom,10-02-2020,0,0,0
5235,Cayman Islands,United Kingdom,10-02-2020,0,0,0
5236,Channel Islands,United Kingdom,10-02-2020,0,0,0
5237,Gibraltar,United Kingdom,10-02-2020,0,0,0
5238,Isle of Man,United Kingdom,10-02-2020,0,0,0
5239,Montserrat,United Kingdom,10-02-2020,0,0,0
5240,,United Kingdom,10-02-2020,8,0,0
5241,,Uruguay,10-02-2020,0,0,0
5242,,US,10-02-2020,11,0,3
5243,,Uzbekistan,10-02-2020,0,0,0
5244,,Venezuela,10-02-2020,0,0,0
5245,,Vietnam,10-02-2020,14,0,1
5246,,Zambia,10-02-2020,0,0,0
5247,,Zimbabwe,10-02-2020,0,0,0
5248,Diamond Princess,Canada,10-02-2020,0,0,0
5249,,Dominica,10-02-2020,0,0,0
5250,,Grenada,10-02-2020,0,0,0
5251,,Mozambique,10-02-2020,0,0,0
5252,,Syria,10-02-2020,0,0,0
5253,,Timor-Leste,10-02-2020,0,0,0
5254,,Belize,10-02-2020,0,0,0
5255,,Laos,10-02-2020,0,0,0
5256,,Libya,10-02-2020,0,0,0
5257,,West Bank and Gaza,10-02-2020,0,0,0
5258,,Guinea-Bissau,10-02-2020,0,0,0
5259,,Mali,10-02-2020,0,0,0
5260,,Saint Kitts and Nevis,10-02-2020,0,0,0
5261,Northwest Territories,Canada,10-02-2020,0,0,0
5262,Yukon,Canada,10-02-2020,0,0,0
5263,,Kosovo,10-02-2020,0,0,0
5264,,Burma,10-02-2020,0,0,0
5265,Anguilla,United Kingdom,10-02-2020,0,0,0
5266,British Virgin Islands,United Kingdom,10-02-2020,0,0,0
5267,Turks and Caicos Islands,United Kingdom,10-02-2020,0,0,0
5268,,MS Zaandam,10-02-2020,0,0,0
5269,,Botswana,10-02-2020,0,0,0
5270,,Burundi,10-02-2020,0,0,0
5271,,Sierra Leone,10-02-2020,0,0,0
5272,,Malawi,10-02-2020,0,0,0
5273,Falkland Islands (Malvinas),United Kingdom,10-02-2020,0,0,0
5274,Saint Pierre and Miquelon,France,10-02-2020,0,0,0
5275,,South Sudan,10-02-2020,0,0,0
5276,,Western Sahara,10-02-2020,0,0,0
5277,,Sao Tome and Principe,10-02-2020,0,0,0
5278,,Yemen,10-02-2020,0,0,0
5279,,Comoros,10-02-2020,0,0,0
5280,,Tajikistan,10-02-2020,0,0,0
5281,,Afghanistan,11-02-2020,0,0,0
5282,,Albania,11-02-2020,0,0,0
5283,,Algeria,11-02-2020,0,0,0
5284,,Andorra,11-02-2020,0,0,0
5285,,Angola,11-02-2020,0,0,0
5286,,Antigua and Barbuda,11-02-2020,0,0,0
5287,,Argentina,11-02-2020,0,0,0
5288,,Armenia,11-02-2020,0,0,0
5289,Australian Capital Territory,Australia,11-02-2020,0,0,0
5290,New South Wales,Australia,11-02-2020,4,0,2
5291,Northern Territory,Australia,11-02-2020,0,0,0
5292,Queensland,Australia,11-02-2020,5,0,0
5293,South Australia,Australia,11-02-2020,2,0,0
5294,Tasmania,Australia,11-02-2020,0,0,0
5295,Victoria,Australia,11-02-2020,4,0,0
5296,Western Australia,Australia,11-02-2020,0,0,0
5297,,Austria,11-02-2020,0,0,0
5298,,Azerbaijan,11-02-2020,0,0,0
5299,,Bahamas,11-02-2020,0,0,0
5300,,Bahrain,11-02-2020,0,0,0
5301,,Bangladesh,11-02-2020,0,0,0
5302,,Barbados,11-02-2020,0,0,0
5303,,Belarus,11-02-2020,0,0,0
5304,,Belgium,11-02-2020,1,0,0
5305,,Benin,11-02-2020,0,0,0
5306,,Bhutan,11-02-2020,0,0,0
5307,,Bolivia,11-02-2020,0,0,0
5308,,Bosnia and Herzegovina,11-02-2020,0,0,0
5309,,Brazil,11-02-2020,0,0,0
5310,,Brunei,11-02-2020,0,0,0
5311,,Bulgaria,11-02-2020,0,0,0
5312,,Burkina Faso,11-02-2020,0,0,0
5313,,Cabo Verde,11-02-2020,0,0,0
5314,,Cambodia,11-02-2020,1,0,0
5315,,Cameroon,11-02-2020,0,0,0
5316,Alberta,Canada,11-02-2020,0,0,0
5317,British Columbia,Canada,11-02-2020,4,0,0
5318,Grand Princess,Canada,11-02-2020,0,0,0
5319,Manitoba,Canada,11-02-2020,0,0,0
5320,New Brunswick,Canada,11-02-2020,0,0,0
5321,Newfoundland and Labrador,Canada,11-02-2020,0,0,0
5322,Nova Scotia,Canada,11-02-2020,0,0,0
5323,Ontario,Canada,11-02-2020,3,0,0
5324,Prince Edward Island,Canada,11-02-2020,0,0,0
5325,Quebec,Canada,11-02-2020,0,0,0
5326,Saskatchewan,Canada,11-02-2020,0,0,0
5327,,Central African Republic,11-02-2020,0,0,0
5328,,Chad,11-02-2020,0,0,0
5329,,Chile,11-02-2020,0,0,0
5330,Anhui,China,11-02-2020,860,4,105
5331,Beijing,China,11-02-2020,342,3,48
5332,Chongqing,China,11-02-2020,505,3,79
5333,Fujian,China,11-02-2020,267,0,45
5334,Gansu,China,11-02-2020,86,2,24
5335,Guangdong,China,11-02-2020,1177,1,212
5336,Guangxi,China,11-02-2020,215,1,33
5337,Guizhou,China,11-02-2020,127,1,17
5338,Hainan,China,11-02-2020,144,3,20
5339,Hebei,China,11-02-2020,239,2,48
5340,Heilongjiang,China,11-02-2020,360,8,28
5341,Henan,China,11-02-2020,1105,7,218
5342,Hong Kong,China,11-02-2020,49,1,0
5343,Hubei,China,11-02-2020,33366,1068,2639
5344,Hunan,China,11-02-2020,912,1,247
5345,Inner Mongolia,China,11-02-2020,58,0,5
5346,Jiangsu,China,11-02-2020,515,0,93
5347,Jiangxi,China,11-02-2020,804,1,128
5348,Jilin,China,11-02-2020,81,1,18
5349,Liaoning,China,11-02-2020,111,0,19
5350,Macau,China,11-02-2020,10,0,1
5351,Ningxia,China,11-02-2020,53,0,22
5352,Qinghai,China,11-02-2020,18,0,5
5353,Shaanxi,China,11-02-2020,219,0,32
5354,Shandong,China,11-02-2020,487,1,80
5355,Shanghai,China,11-02-2020,303,1,52
5356,Shanxi,China,11-02-2020,124,0,30
5357,Sichuan,China,11-02-2020,417,1,85
5358,Tianjin,China,11-02-2020,106,2,10
5359,Tibet,China,11-02-2020,1,0,0
5360,Xinjiang,China,11-02-2020,55,0,3
5361,Yunnan,China,11-02-2020,153,0,20
5362,Zhejiang,China,11-02-2020,1117,0,270
5363,,Colombia,11-02-2020,0,0,0
5364,,Congo (Brazzaville),11-02-2020,0,0,0
5365,,Congo (Kinshasa),11-02-2020,0,0,0
5366,,Costa Rica,11-02-2020,0,0,0
5367,,Cote d'Ivoire,11-02-2020,0,0,0
5368,,Croatia,11-02-2020,0,0,0
5369,,Diamond Princess,11-02-2020,135,0,0
5370,,Cuba,11-02-2020,0,0,0
5371,,Cyprus,11-02-2020,0,0,0
5372,,Czechia,11-02-2020,0,0,0
5373,Faroe Islands,Denmark,11-02-2020,0,0,0
5374,Greenland,Denmark,11-02-2020,0,0,0
5375,,Denmark,11-02-2020,0,0,0
5376,,Djibouti,11-02-2020,0,0,0
5377,,Dominican Republic,11-02-2020,0,0,0
5378,,Ecuador,11-02-2020,0,0,0
5379,,Egypt,11-02-2020,0,0,0
5380,,El Salvador,11-02-2020,0,0,0
5381,,Equatorial Guinea,11-02-2020,0,0,0
5382,,Eritrea,11-02-2020,0,0,0
5383,,Estonia,11-02-2020,0,0,0
5384,,Eswatini,11-02-2020,0,0,0
5385,,Ethiopia,11-02-2020,0,0,0
5386,,Fiji,11-02-2020,0,0,0
5387,,Finland,11-02-2020,1,0,0
5388,French Guiana,France,11-02-2020,0,0,0
5389,French Polynesia,France,11-02-2020,0,0,0
5390,Guadeloupe,France,11-02-2020,0,0,0
5391,Mayotte,France,11-02-2020,0,0,0
5392,New Caledonia,France,11-02-2020,0,0,0
5393,Reunion,France,11-02-2020,0,0,0
5394,Saint Barthelemy,France,11-02-2020,0,0,0
5395,St Martin,France,11-02-2020,0,0,0
5396,Martinique,France,11-02-2020,0,0,0
5397,,France,11-02-2020,11,0,0
5398,,Gabon,11-02-2020,0,0,0
5399,,Gambia,11-02-2020,0,0,0
5400,,Georgia,11-02-2020,0,0,0
5401,,Germany,11-02-2020,16,0,0
5402,,Ghana,11-02-2020,0,0,0
5403,,Greece,11-02-2020,0,0,0
5404,,Guatemala,11-02-2020,0,0,0
5405,,Guinea,11-02-2020,0,0,0
5406,,Guyana,11-02-2020,0,0,0
5407,,Haiti,11-02-2020,0,0,0
5408,,Holy See,11-02-2020,0,0,0
5409,,Honduras,11-02-2020,0,0,0
5410,,Hungary,11-02-2020,0,0,0
5411,,Iceland,11-02-2020,0,0,0
5412,,India,11-02-2020,3,0,0
5413,,Indonesia,11-02-2020,0,0,0
5414,,Iran,11-02-2020,0,0,0
5415,,Iraq,11-02-2020,0,0,0
5416,,Ireland,11-02-2020,0,0,0
5417,,Israel,11-02-2020,0,0,0
5418,,Italy,11-02-2020,3,0,0
5419,,Jamaica,11-02-2020,0,0,0
5420,,Japan,11-02-2020,26,0,9
5421,,Jordan,11-02-2020,0,0,0
5422,,Kazakhstan,11-02-2020,0,0,0
5423,,Kenya,11-02-2020,0,0,0
5424,,South Korea,11-02-2020,28,0,3
5425,,Kuwait,11-02-2020,0,0,0
5426,,Kyrgyzstan,11-02-2020,0,0,0
